,Country,Scale,Base Year,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1
,Indonesia,Millions,2010,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"1,475,278,000.00","1,536,361,900.00","1,605,665,900.00","1,545,541,200.00","1,548,190,900.00","1,600,949,400.00","1,671,853,300.00","1,631,616,200.00","1,642,356,300.00","1,709,132,000.00","1,775,109,900.00","1,737,534,900.00","1,748,731,200.00","1,816,268,200.00","1,881,849,700.00","1,840,786,200.00","1,855,580,200.00","1,929,018,700.00","1,993,632,300.00","1,948,852,200.00","1,958,395,500.00","2,036,816,600.00","2,103,598,100.00","2,057,687,600.00","2,058,584,900.00","2,137,385,600.00","2,207,343,600.00","2,161,552,500.00","2,158,040,000.00","2,238,704,400.00","2,312,843,500.00","2,272,929,200.00","2,264,721,000.00","2,355,445,000.00","2,429,260,600.00","2,385,186,800.00","2,378,146,400.00","2,473,512,900.00","2,552,296,900.00","2,508,971,900.00","2,498,697,500.00","2,603,852,600.00","2,684,332,200.00","2,638,969,600.00","2,625,180,500.00","2,735,414,100.00","2,818,812,700.00","2,769,748,100.00","2,703,027,100.00","2,589,769,200.00","2,720,481,300.00","2,709,721,700.00","2,684,447,500.00","2,773,067,200.00","2,816,494,700.00","2,846,068,500.00","2,819,330,400.00","2,924,458,000.00","2,977,972,900.00","2,988,636,500.00",...
,"Iran, Islamic Rep. of",Millions,2016,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,179,360,988.29","3,693,185,423.33","3,312,894,868.07","3,313,353,995.84","3,033,680,844.48","3,594,851,368.82","3,202,932,571.29","3,161,507,495.22","3,056,638,545.60","3,498,030,464.13","3,108,808,355.99","3,131,744,577.90","3,229,624,107.89","3,763,425,194.81","3,309,544,597.66","3,130,441,076.48","3,243,167,639.09","3,656,136,043.22","3,154,212,050.17","3,188,113,952.07","3,404,200,423.68","4,037,615,066.43","3,462,221,199.04","3,504,854,124.97","3,538,963,585.34","4,066,048,995.12","3,620,289,532.75","3,581,058,709.87","3,607,460,426.37","4,216,572,822.59","3,381,313,939.69","3,328,871,601.54","3,427,434,969.44","3,938,738,822.83","3,490,717,835.71","3,231,041,186.32","3,409,126,373.89","4,122,444,772.65","3,591,963,631.74","3,433,566,836.69","3,642,762,717.42","4,165,708,145.39","3,830,909,111.59","3,604,784,480.96",...,...,...,...
,Ireland,Millions,2010,"25,206.29","26,136.27","27,113.13","26,256.98","27,671.83","28,167.88","29,668.76","30,230.33","30,227.15","31,237.11","32,344.62","32,813.45","32,534.63","33,229.08","33,282.73","34,294.25","34,288.44","34,944.96","35,385.72","36,587.82","35,024.95","35,909.87","35,712.46","38,815.77","37,716.56","39,028.15","38,225.31","40,367.71","39,941.51","41,302.82","40,391.79","42,617.30","42,499.92","42,800.97","43,207.78","43,937.47","45,908.18","45,335.46","44,211.41","46,148.18","44,649.55","43,716.72","43,693.77","41,399.98","41,461.98","41,592.53","41,360.53","40,205.84","41,400.51","41,916.57","42,679.49","41,394.82","41,976.15","42,562.58","42,826.51","41,421.91","41,592.61","42,447.39","42,802.81","41,934.99","40,953.00","42,177.42","44,633.65","42,913.65","44,339.92","45,726.92","48,187.87","47,185.51","56,947.37","55,105.26","59,730.89","58,849.32","56,175.77","55,724.47","58,730.91","64,629.70","59,543.84","60,132.01","67,182.31","69,588.72","67,065.73","67,825.84","72,190.88","71,233.05","70,000.01","70,709.61","77,003.68","75,745.17","75,438.14","71,697.99","85,748.79","78,722.61","84,023.55","85,695.39","94,641.86","89,588.72","93,869.86","96,458.08","105,634.74","100,353.34",...
,Israel,Millions,2015,"158,010.60","156,513.50","161,190.10","162,793.90","157,500.10","164,198.60","168,008.00","170,262.80","170,493.70","177,649.50","186,453.70","183,262.40","180,928.00","179,608.60","181,367.00","176,766.50","177,220.90","180,173.90","180,996.90","179,727.60","179,600.50","180,494.60","186,481.00","180,776.00","187,269.00","187,269.90","195,501.70","191,811.50","193,521.80","196,239.10","202,427.40","203,202.40","205,491.40","209,506.10","210,664.40","212,653.20","215,382.30","219,525.90","225,097.20","229,172.10","229,194.30","227,406.50","232,006.10","229,818.60","226,480.80","229,328.60","233,349.80","236,174.10","236,791.30","242,981.90","244,989.80","252,967.40","251,667.00","253,129.90","262,086.70","266,316.30","261,903.00","261,188.40","266,031.00","270,835.20","266,850.30","277,572.30","276,545.90","286,599.10","282,752.00","284,027.10","288,167.10","298,826.60","291,660.20","291,539.20","291,209.60","304,911.90","299,924.70","302,019.00","309,377.00","321,325.10","313,703.10","316,088.80","321,121.60","335,578.10","331,079.90","330,372.50","332,195.00","346,588.20","345,350.40","340,128.80","349,092.80","360,926.30","345,057.50","312,850.00","347,664.70","365,150.70","344,597.00","368,583.30","368,060.00","406,523.00","382,157.80","387,193.00","395,693.40","417,617.20",...
,Italy,Millions,2010,"356,424.03","376,124.14","365,793.88","382,537.41","359,017.67","379,444.89","370,322.83","396,167.07","375,856.50","394,024.14","383,202.90","408,858.89","390,108.74","403,809.71","389,019.36","409,483.17","384,965.29","403,965.96","393,060.53","414,471.86","386,978.78","403,344.88","392,982.45","415,370.18","390,571.03","411,032.11","399,686.88","420,143.92","391,414.88","415,037.82","405,227.88","423,013.29","402,345.05","420,563.21","410,179.89","430,877.01","411,759.03","428,820.16","416,708.49","431,420.29","415,316.00","428,487.98","413,647.02","415,010.35","383,549.19","397,908.49","395,735.64","406,945.78","386,645.09","407,449.27","402,775.73","414,409.30","395,000.63","413,922.00","405,146.60","408,605.92","386,070.86","398,959.58","392,062.21","397,211.11","373,891.09","389,744.67","388,253.87","393,427.33","374,740.77","389,016.16","388,746.26","392,743.40","375,463.45","391,291.17","391,208.19","399,309.54","381,117.35","397,316.85","395,897.92","403,082.13","389,895.38","402,807.24","400,982.94","410,037.55","394,168.82","406,916.06","403,729.84","413,755.20","396,434.52","409,604.53","408,066.12","412,285.85","371,484.18","336,892.78","383,284.46","388,694.04","373,572.55","394,718.50","402,307.61","413,182.10","397,516.29","414,793.79","412,163.64","417,508.79",...
,Jamaica,Millions,2007,"166,720.05","167,456.21","167,008.10","167,220.66","167,883.86","167,915.73","168,668.08","170,493.64","170,332.23","169,647.50","169,768.31","170,452.60","172,360.17","173,596.04","172,668.52","170,288.11","171,737.94","172,341.09","174,364.63","175,118.59","178,287.23","178,873.89","178,993.84","182,835.47","183,020.28","183,694.47","181,064.06","180,729.82","182,946.88","183,260.15","185,003.87","183,809.14","186,029.01","187,698.03","190,610.85","191,990.50","190,437.91","193,544.15","192,614.59","190,654.63","190,521.22","192,508.48","190,135.55","187,801.11","183,041.77","183,854.86","185,618.01","182,607.50","179,971.53","179,229.76","183,785.45","181,485.39","182,907.41","182,934.43","185,036.62","183,928.69","182,303.13","182,683.99","184,337.05","181,714.20","179,948.44","182,046.01","185,578.69","184,970.51","183,462.58","185,218.40","183,378.87","184,345.49","184,318.07","186,553.84","186,499.53","185,917.74","185,231.88","188,160.89","189,871.87",...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
,Japan,Millions,2015,"115,554,100.00","114,276,200.00","117,462,300.00","123,914,100.00","114,854,900.00","114,143,000.00","117,744,700.00","122,890,500.00","118,542,000.00","117,401,400.00","120,531,700.00","126,141,800.00","121,548,200.00","118,633,400.00","120,260,100.00","124,038,500.00","119,181,400.00","118,296,000.00","121,387,900.00","125,818,200.00","121,043,500.00","119,975,900.00","122,907,600.00","128,197,100.00","124,842,200.00","122,558,600.00","125,923,600.00","129,558,000.00","126,229,300.00","124,613,100.00","128,461,400.00","132,650,200.00","129,409,400.00","126,299,000.00","128,657,400.00","134,613,900.00","132,214,300.00","128,525,100.00","130,503,900.00","135,437,900.00","132,804,700.00","128,007,900.00","129,206,600.00","130,213,900.00","120,833,600.00","119,604,100.00","122,185,000.00","127,992,400.00","126,094,100.00","123,771,700.00","129,016,100.00","131,838,100.00","127,438,700.00","122,702,000.00","128,611,800.00","132,089,100.00","131,283,800.00","126,139,500.00","128,442,300.00","131,998,800.00","131,338,800.00","128,463,500.00","132,360,300.00","136,085,500.00","135,163,000.00","128,341,900.00","130,927,000.00","135,380,800.00","135,545,500.00","131,367,000.00","133,748,400.00","137,420,300.00","136,877,800.00","131,994,900.00","134,430,300.00","138,834,500.00","138,219,400.00","133,903,700.00","137,179,600.00","141,917,300.00","140,173,000.00","135,690,400.00","137,133,000.00","141,770,200.00","139,952,800.00","135,669,100.00","137,933,200.00","138,980,400.00","137,555,000.00","122,244,400.00","130,878,200.00","138,216,900.00","136,025,000.00","131,660,300.00","133,205,100.00","139,346,600.00","136,712,300.00","133,939,700.00","135,223,800.00","139,918,200.00",...
,Jordan,Millions,2016,"3,068.14","3,029.23","3,024.01","3,103.09","3,077.39","3,146.87","3,200.88","3,206.17","3,204.11","3,259.65","3,334.49","3,375.53","3,402.93","3,447.03","3,472.72","3,559.71","3,613.64","3,640.43","3,695.30","3,743.32","3,744.52","3,791.57","3,851.14","3,924.25","4,022.24","4,085.48","4,223.42","4,286.77","4,374.32","4,468.48","4,517.80","4,611.70","4,735.17","4,808.38","4,921.11","5,104.89","5,225.09","5,282.29","5,272.56","5,390.92","5,565.38","5,678.75","5,701.68","5,739.88","5,832.07","5,926.92","5,984.02","5,948.35","5,971.53","6,047.91","6,138.12","6,161.14","6,155.45","6,219.90","6,291.36","6,336.25","6,352.77","6,351.59","6,399.81","6,438.08","6,479.51","6,542.78","6,550.65","6,569.21","6,691.08","6,738.15","6,771.94","6,824.42","6,839.41","6,899.30","6,974.46","7,008.58","7,008.28","7,041.93","7,104.94","7,146.91","7,182.78","7,207.86","7,239.35","7,276.90","7,316.28","7,363.99","7,385.00","7,402.94","7,459.53","7,495.55","7,531.87","7,556.35","7,524.48","7,160.66","7,395.69","7,503.44","7,546.42","7,390.08","7,591.71","7,696.72","7,733.24","7,574.84","7,751.14",...,...
,"Kazakhstan, Rep. of",Millions,2005,"1,135,874.17","1,104,121.55","1,006,482.49","970,609.31","1,050,200.00","1,022,000.00","1,039,500.00","1,109,600.00","1,118,100.00","1,155,600.00","1,170,800.00","1,190,500.00","1,247,400.00","1,311,600.00","1,344,400.00","1,357,300.00","1,383,700.00","1,405,400.00","1,471,100.00","1,516,000.00","1,536,700.00","1,573,100.00","1,601,500.00","1,602,100.00","1,681,500.00","1,713,500.00","1,737,000.00","1,787,400.00","1,840,400.00","1,861,000.00","1,905,900.00","1,983,400.00","1,988,000.00","2,070,200.00","2,159,200.00","2,185,500.00","2,213,200.00","2,277,700.00","2,351,800.00","2,308,100.00","2,361,500.00","2,396,600.00","2,391,100.00","2,303,600.00","2,319,000.00","2,337,700.00","2,412,700.00","2,496,800.00","2,497,400.00","2,547,200.00","2,579,900.00","2,639,900.00","2,680,500.00","2,734,400.00","2,778,000.00","2,841,400.00","2,845,500.00","2,892,700.00","2,901,400.00","2,946,500.00","2,994,100.00","3,062,200.00","3,098,400.00","3,114,900.00","3,131,500.00","3,174,300.00","3,218,000.00","3,273,400.00","3,213,600.00","3,211,800.00","3,223,800.00","3,276,000.00","3,219,800.00","3,207,700.00","3,269,500.00","3,344,500.00","3,332,600.00","3,375,900.00","3,405,600.00","3,436,100.00","3,476,100.00","3,521,200.00","3,540,600.00","3,567,800.00","3,613,400.00","3,680,000.00","3,709,500.00","3,737,600.00","3,713,700.00","3,469,000.00","3,538,400.00","3,636,100.00","3,655,700.00","3,704,900.00","3,769,800.00","3,815,500.00","3,824,300.00","3,786,057.00","3,835,275.74",...,...
,Kenya,Millions,2016,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"1,335,455.30","1,325,099.77","1,335,282.14","1,365,625.07","1,434,674.87","1,438,346.67","1,435,481.96","1,485,010.45","1,518,638.63","1,515,650.44","1,513,749.57","1,542,167.58","1,578,421.20","1,588,203.44","1,589,937.88","1,611,885.33","1,634,616.50","1,663,296.87","1,648,957.47","1,663,440.73","1,713,802.03","1,761,126.08","1,732,765.22","1,734,463.91","1,796,035.13","1,848,931.29","1,814,853.53","1,827,204.16","1,864,938.15","1,918,976.05","1,895,582.77","1,914,566.58","1,965,432.91","1,981,728.57","1,956,819.97","1,981,539.95","2,067,442.29","2,101,774.38","2,060,535.67","2,101,139.09","2,167,476.11","2,227,490.55","2,163,431.82","2,198,547.09","2,262,573.53","2,135,536.50","2,088,489.53","2,248,440.01","2,322,892.49","2,369,674.71","2,283,689.92","2,415,426.40","2,480,205.94","2,493,853.19",...,...,...
,"Korea, Rep. of",Millions,2015,"174,597,800.00","184,021,800.00","187,002,300.00","197,632,900.00","186,867,200.00","206,407,900.00","210,992,100.00","224,216,100.00","210,585,800.00","225,287,600.00","230,172,300.00","237,505,200.00","221,365,200.00","236,420,000.00","238,124,700.00","251,484,900.00","237,385,400.00","254,479,200.00","257,558,000.00","271,159,800.00","247,351,600.00","260,380,100.00","262,915,200.00","282,056,200.00","261,589,100.00","277,912,900.00","276,493,000.00","291,421,200.00","269,327,000.00","288,655,800.00","290,326,600.00","306,820,200.00","286,486,300.00","302,612,700.00","305,159,900.00","321,680,600.00","300,605,500.00","320,445,500.00","321,816,900.00","343,590,600.00","318,145,900.00","334,568,800.00","334,821,000.00","337,683,600.00","312,308,600.00","330,539,300.00","337,801,400.00","355,075,000.00","335,204,800.00","356,501,100.00","357,293,600.00","377,618,500.00","353,395,600.00","370,111,500.00","368,304,300.00","387,387,000.00","361,724,200.00","379,044,200.00","376,867,900.00","397,100,300.00","370,014,000.00","390,130,200.00","390,031,200.00","412,498,200.00","383,939,700.00","403,578,900.00","401,978,700.00","423,220,200.00","393,340,900.00","411,511,300.00","415,415,800.00","437,752,400.00","404,413,100.00","426,490,200.00","427,009,600.00","448,967,400.00","417,033,000.00","438,219,700.00","443,648,200.00","461,910,600.00","429,122,400.00","451,481,900.00","454,285,500.00","477,115,600.00","437,132,600.00","461,814,000.00","463,965,500.00","489,754,300.00","443,841,500.00","450,409,100.00","459,981,300.00","485,291,500.00","453,751,700.00","478,264,500.00","478,189,500.00","505,571,700.00","467,351,100.00","492,186,400.00","493,061,600.00","512,232,500.00","471,282,900.00"
,"Kosovo, Rep. of",Millions,2010,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,819.43,"1,063.08","1,098.74","1,049.73",859.86,"1,096.80","1,222.10","1,106.98",879.82,"1,130.82","1,227.25","1,121.28",914.87,"1,189.09","1,304.43","1,183.59",957.36,"1,218.38","1,337.97","1,231.99","1,040.74","1,277.04","1,403.35","1,305.39","1,104.47","1,357.03","1,478.34","1,366.78","1,158.44","1,433.06","1,555.27","1,415.93","1,213.07","1,484.04","1,584.75","1,470.32","1,257.99","1,541.87","1,673.91","1,552.04","1,262.05","1,355.04","1,539.55","1,547.40","1,322.69","1,562.13","1,762.57","1,669.59","1,351.02","1,561.32","1,831.15",...,...
,Latvia,Millions,2010,"2,688.77","2,930.78","2,880.19","3,035.00","2,664.01","2,891.59","2,965.77","3,331.28","2,827.19","3,122.05","3,168.77","3,407.37","2,912.86","3,429.27","3,276.69","3,698.60","3,037.40","3,608.55","3,575.14","4,040.30","3,344.03","3,878.86","3,927.73","4,311.97","3,658.62","4,194.04","4,203.63","4,687.25","3,878.15","4,548.01","4,761.32","5,351.03","4,323.20","5,113.37","5,313.72","6,007.62","4,970.45","5,746.21","5,878.63","6,226.36","5,169.31","5,688.12","5,507.42","5,715.29","4,537.22","4,800.89","4,644.53","4,948.85","4,053.97","4,530.23","4,596.50","4,907.27","4,010.33","4,649.71","4,823.73","5,069.74","4,450.94","4,957.83","5,111.16","5,340.17","4,483.11","5,057.70","5,253.36","5,464.71","4,594.68","5,162.65","5,358.42","5,528.49","4,731.75","5,375.32","5,600.44","5,738.82","4,882.59","5,519.93","5,662.86","5,888.92","5,033.31","5,689.75","5,885.74","6,072.73","5,134.49","5,955.08","6,140.70","6,356.68","5,322.17","6,083.24","6,347.07","6,440.58","5,335.83","5,625.05","6,254.73","6,444.48","5,304.36","6,178.39","6,531.97","6,606.93","5,598.37","6,334.31","6,546.37","6,629.16",...
,"Lesotho, Kingdom of",Millions,2012,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,814.00","4,200.00","4,283.00","4,379.00","4,164.00","4,474.00","4,493.00","4,466.00","4,157.00","4,064.00","4,318.00","4,837.00","4,294.00","4,419.00","4,628.00","4,949.00","4,481.00","4,594.00","4,797.00","5,262.00","5,010.00","4,912.00","5,065.00","5,360.00","5,110.00","4,875.00","5,182.00","5,544.00","5,321.00","5,043.00","5,188.00","5,514.00","5,439.00","5,273.00","5,483.00","5,530.00","5,631.00","5,516.00","5,578.00","5,782.00","5,518.00","5,116.00","5,349.00","5,819.00","5,427.00","5,032.00","5,110.00","5,909.00","5,243.00","5,144.00","5,302.00","5,625.00","5,517.00","4,307.00","5,096.00","5,196.00","5,065.00","5,056.00","5,037.00","5,272.00","5,131.00","5,114.00",...,...,...
,Lithuania,Millions,2010,"3,901.32","4,379.87","4,970.32","4,617.90","4,009.98","4,426.63","4,765.02","4,463.79","4,191.60","4,505.04","4,907.24","4,714.36","4,475.90","4,741.41","5,208.58","5,087.81","4,685.00","5,119.58","5,623.21","5,403.37","5,193.99","5,598.47","6,191.09","6,048.62","5,563.84","6,015.35","6,496.65","6,469.43","5,869.91","6,442.24","7,084.22","7,046.83","6,315.13","6,977.58","7,570.54","7,540.47","6,934.75","7,786.92","8,505.00","8,332.00","7,425.13","8,207.55","8,641.63","8,109.43","6,389.92","6,916.30","7,402.48","6,869.74","6,325.98","7,007.41","7,476.03","7,224.42","6,705.41","7,383.94","8,002.77","7,634.68","6,957.66","7,527.06","8,417.65","7,967.08","7,195.43","7,832.01","8,681.55","8,256.36","7,538.55","8,164.08","8,944.43","8,448.90","7,647.18","8,307.70","9,145.86","8,665.29","7,820.67","8,450.76","9,338.82","9,006.28","8,192.20","8,833.42","9,696.05","9,377.34","8,513.24","9,223.23","10,030.59","9,773.49","8,939.38","9,647.30","10,484.25","10,205.92","9,197.55","9,222.30","10,637.09","10,211.36","9,451.86","10,064.46","11,228.54","10,872.09","9,903.60","10,239.85","11,425.64","10,833.39",...
,Luxembourg,Millions,2010,"6,520.34","6,942.58","6,855.71","7,078.64","7,104.02","7,465.29","7,434.93","7,633.07","7,834.65","7,936.53","7,798.74","8,123.68","8,022.96","8,145.89","7,974.72","8,524.40","8,269.12","8,660.32","8,212.26","8,579.92","8,244.11","8,710.81","8,451.94","9,198.01","8,807.12","9,092.49","8,919.18","9,250.10","8,867.68","9,210.96","9,013.67","9,872.00","9,625.15","9,909.22","9,584.65","10,069.29","10,355.97","10,881.45","10,372.26","10,752.30","10,752.02","10,893.59","10,359.63","10,228.69","9,977.27","10,325.16","10,104.82","10,458.73","10,501.92","10,823.42","10,358.48","10,718.90","10,671.43","10,733.32","10,557.22","10,883.55","10,693.33","10,856.25","10,704.88","11,297.89","10,991.77","11,346.13","11,119.61","11,476.18","11,314.13","11,334.65","11,333.09","12,130.48","11,576.41","11,843.87","11,573.91","12,164.14","11,982.04","12,378.34","12,270.71","12,874.73","12,105.92","12,515.99","12,487.14","13,048.82","12,416.74","12,614.97","12,576.03","13,161.54","12,536.52","13,029.51","12,885.53","13,495.82","12,674.70","12,210.01","13,073.75","13,574.61","13,199.55","13,508.39","13,334.88","14,119.69","13,590.16","13,731.55","13,727.53",...,...
,Malaysia,Millions,2015,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"282,255.30","288,975.21","297,965.00","307,745.08","294,328.59","301,015.17","311,510.32","322,458.42","310,744.33","318,231.13","330,664.35","341,129.21","327,096.26","333,437.64","345,685.04","357,547.46","342,373.17","349,909.77","361,117.29","370,551.74","344,787.69","290,090.24","351,926.50","358,339.84","343,161.92","336,107.81","336,160.50","371,308.08","360,151.00","366,188.34","383,756.12",...,...
,Malta,Millions,2010,...,...,...,...,...,...,...,...,"1,222.84","1,359.98","1,410.54","1,369.98","1,252.50","1,310.77","1,407.58","1,329.48","1,284.38","1,359.09","1,439.80","1,353.04","1,315.40","1,413.92","1,501.03","1,427.43","1,344.41","1,379.34","1,490.53","1,451.44","1,346.76","1,464.41","1,558.64","1,487.60","1,398.11","1,503.46","1,594.04","1,508.84","1,494.19","1,567.77","1,665.73","1,563.46","1,550.75","1,625.33","1,714.31","1,641.49","1,531.04","1,589.46","1,694.67","1,642.64","1,632.06","1,666.65","1,789.65","1,727.44","1,648.42","1,683.92","1,787.47","1,727.83","1,691.88","1,765.54","1,874.88","1,797.30","1,765.37","1,874.69","1,983.27","1,896.50","1,906.65","2,001.83","2,114.15","2,071.23","2,081.85","2,212.17","2,312.14","2,265.37","2,168.77","2,274.97","2,395.84","2,331.92","2,423.48","2,520.38","2,657.33","2,567.20","2,530.21","2,686.98","2,839.58","2,741.39","2,734.91","2,882.49","2,996.89","2,940.70","2,757.59","2,441.21","2,663.65","2,697.37","2,796.70","2,863.58","3,086.27","3,059.95","3,026.42","3,133.40","3,251.21","3,204.34",...
,Mauritius,Millions,2018,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"52,952.00","56,719.00","59,517.00","66,459.00","58,563.00","60,061.00","60,915.00","68,808.00","58,656.00","61,270.00","63,567.00","73,064.00","60,320.00","62,694.00","67,015.00","77,740.00","62,732.00","65,874.00","70,153.00","79,900.00","66,817.00","69,269.00","71,572.00","80,713.00",...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
,Mexico,Millions,2013,"2,956,909.50","3,008,616.10","2,993,092.90","3,034,954.20","3,025,038.60","3,078,804.80","3,081,307.30","3,138,671.40","3,181,255.50","3,248,642.20","3,252,198.10","3,250,825.50","3,199,029.90","3,241,882.50","3,214,352.20","3,225,357.30","3,103,885.40","3,278,090.70","3,222,487.50","3,271,026.10","3,200,830.90","3,295,732.50","3,238,728.20","3,326,426.90","3,313,157.40","3,433,084.00","3,359,565.00","3,468,008.60","3,338,697.00","3,526,208.50","3,445,536.10","3,576,631.00","3,526,990.00","3,675,126.00","3,608,966.90","3,700,224.30","3,598,431.80","3,748,334.80","3,695,824.60","3,801,234.70","3,640,857.10","3,846,583.50","3,744,873.70","3,781,263.40","3,438,037.20","3,503,234.40","3,557,985.40","3,720,741.40","3,592,930.40","3,749,599.80","3,730,363.20","3,874,901.30","3,725,683.30","3,853,261.60","3,881,503.80","4,034,884.90","3,904,938.30","4,006,866.40","3,988,202.80","4,159,716.10","3,929,946.40","4,090,465.50","4,046,527.30","4,210,247.90","4,040,518.80","4,185,862.90","4,162,473.80","4,352,194.40","4,177,549.70","4,315,301.10","4,332,913.30","4,466,594.00","4,291,596.50","4,445,280.20","4,406,410.60","4,603,951.90","4,439,398.00","4,521,203.40","4,475,180.60","4,686,479.30","4,504,665.90","4,667,588.10","4,601,455.10","4,746,334.90","4,560,242.20","4,616,047.50","4,592,850.10","4,714,040.50","4,517,420.30","3,757,189.50","4,209,871.90","4,522,278.30","4,358,485.00","4,491,893.60","4,390,914.30","4,568,282.30","4,440,344.20","4,600,625.40","4,582,724.50","4,731,278.00",...
,"Moldova, Rep. of",Millions,2015,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"30,820.06","35,681.04","46,605.40","40,451.28","32,024.18","36,428.58","48,653.89","42,863.09","32,776.19","38,256.67","50,555.09","44,901.52","34,400.98","40,586.70","52,682.38","44,733.63","34,239.34","34,284.72","46,760.71","42,850.84","37,214.94","40,039.02","52,242.91","50,690.10","37,627.84","39,660.43","46,882.65",...,...
,Mongolia,Millions,2015,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,357,192.65","5,982,719.89","6,413,404.28","6,141,464.07","4,478,782.82","6,013,908.06","6,042,605.73","6,705,562.42","4,740,692.72","6,349,644.16","6,516,642.89","6,926,740.33","5,049,209.35","6,824,740.20","6,919,097.41","7,600,839.33","5,481,667.23","7,311,837.39","7,333,117.17","7,710,196.69","5,081,565.69","6,750,041.74","7,096,971.36","7,694,143.78","5,849,126.20","6,713,329.82","7,009,694.40","7,482,568.79","5,626,210.59","7,178,434.56","7,491,674.87","8,027,591.62",...
,Montenegro,Millions,2010,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,626.21,725.58,963.35,809.95,623.11,751.92,"1,020.64",830.31,595.04,748.25,"1,018.09",776.74,597.53,768.49,"1,064.83",818.63,629.17,763.92,"1,081.53",832.83,661.64,794.98,"1,124.84",838.12,652.34,831.60,"1,145.75",890.75,670.14,864.30,"1,210.22",941.82,704.26,909.40,"1,279.06",980.95,727.79,953.42,"1,337.92","1,011.92",743.41,751.67,977.86,941.09,701.46,878.70,"1,250.52","1,028.65",734.03,998.51,"1,285.43",...,...
